Artist,Streams,Daily Streams,Genre,Release Year,Peak Position,Weeks on Chart,Lyrics Sentiment,TikTok Virality,Danceability,Acousticness,Energy,Cluster
Luna Nova,293343849.0,3999855.0,R&B,1996.0,40.0,83.0,0.81,91.0,0.76,0.27,0.92,0
Retro Resonance,24046110.0,3411053.0,Drum & Bass,2025.0,13.0,74.0,0.53,33.0,0.26,0.84,0.11,1
Neon Vortex,329923346.0,222578.0,Rock,2003.0,47.0,47.0,-0.21999999999999997,14.000000000000002,0.35,0.0,0.15,0
Celestial Harmony,262694778.00000003,4224413.0,Pop,2016.0,82.0,86.0,0.20999999999999996,70.0,0.61,0.4,0.25,0
Celestial Harmony,161804764.0,125619.0,Jazz,2023.0,64.0,17.0,0.26,44.0,0.18,0.96,0.31,1
Firefly Symphony,611921759.0,991220.0,EDM,1992.0,96.0,101.0,-0.040000000000000036,56.00000000000001,0.93,0.75,0.64,1
Bass Surge,8860168.0,3706225.0,Techno,2008.0,93.0,60.0,0.30000000000000004,61.0,0.28,0.82,0.9800000000000001,0
ElectroPulse,130698818.0,3520403.0,R&B,2005.0,25.0,91.0,0.16999999999999993,6.0,1.0,0.96,0.55,0
Horizon Flow,338763079.0,2165812.0,Rock,2022.0,87.0,44.0,0.8799999999999999,78.0,0.19,0.27,0.24,0
The Midnight Howl,451015144.0,2729869.9999999995,Punk,1990.0,28.999999999999996,37.0,-0.76,82.0,0.16,0.76,0.18,0
Shadow Beats,371987380.0,4976208.0,Punk,2017.0,84.0,72.0,-0.76,9.0,0.42,0.84,0.44999999999999996,0
Bass Surge,233131011.0,607691.0,EDM,2011.9999999999998,80.0,95.0,-0.47,83.0,0.72,0.39,0.99,1
Ava & The Ocean,65040845.00000001,744051.0,EDM,2016.0,39.0,94.0,-0.76,0.0,0.41,0.18,0.21,1
Liam Harper,66075199.00000001,2113928.0,Reggae,2023.0,69.0,35.0,-0.68,96.0,0.9100000000000001,0.03,0.89,0
Sofia Carter,589168194.0,2921720.0,Folk,2011.0,91.0,95.0,0.20999999999999996,11.0,0.62,0.99,0.37,1
Liam Harper,344780529.0,2205805.0,Pop,2005.0,64.0,48.0,0.9100000000000001,62.0,0.7,0.12,0.89,0
Firefly Symphony,305908307.0,668917.0000000001,Reggae,1997.0,74.0,57.0,-0.010000000000000009,55.0,0.42,0.04,0.49000000000000005,0
The Midnight Howl,219702378.99999997,2229713.0,Country,2009.9999999999998,49.0,49.0,-0.93,13.0,0.51,0.6,0.77,1
Luna Nova,61024334.00000001,3654638.0,Rock,1998.0,82.0,95.0,0.8999999999999999,11.0,0.2,0.7,0.22,0
Celestial Harmony,20509162.0,902065.0,Trap,2002.0,21.0,100.0,0.81,100.0,0.69,0.89,0.54,0
Neon Vortex,572500857.0,1994928.0,Latin,2025.0,80.0,100.0,-0.26,3.0,0.15,0.1,0.38,0
ElectroPulse,678957515.0,795572.0,Synthwave,2003.0,9.0,38.0,0.95,4.0,0.77,0.41,0.76,0
Aurora Soundwave,791387863.0,2705345.0,Trap,2015.0,76.0,56.00000000000001,-0.43999999999999995,20.0,0.41,0.15,0.46,0
The Midnight Howl,691575142.0,3009407.0,Jazz,1994.0,33.0,81.0,-0.89,48.0,0.84,0.31,0.31,1
Bass Surge,392674996.0,4701426.0,K-Pop,1990.0,98.99999999999999,6.0,0.6299999999999999,36.0,0.75,0.22,0.58,1
Neon Vortex,585877105.0,1585098.0,Country,2004.0,87.0,95.0,-0.18999999999999995,28.999999999999996,0.3,0.68,0.26,1
Ava & The Ocean,776228678.0,2134964.0,Punk,2017.0,63.00000000000001,8.0,0.30000000000000004,70.0,0.56,0.26,0.29,0
Samantha Lee,1441523.0,2307719.0,Drum & Bass,2018.0,61.0,87.0,-0.7,39.0,0.66,0.78,0.6,1
Bass Surge,391512365.0,1248121.0000000002,Drum & Bass,1995.0,51.00000000000001,83.0,-0.79,95.0,0.78,0.7,0.95,1
EchoSync,673295567.0,2622273.0,Drum & Bass,2023.0,28.999999999999996,23.0,0.6099999999999999,96.0,0.43,0.96,0.39,1
Jay Zenith,777218729.0,4223553.0,Synthwave,1991.0,15.0,8.0,0.5699999999999998,43.0,0.5,0.9,0.99,0
Shadow Beats,214299780.0,413147.0,Folk,2002.0,39.0,61.99999999999999,-0.86,6.0,0.9100000000000001,0.77,0.49000000000000005,1
Neon Vortex,356587232.0,4005736.0,Techno,2006.0,3.0,21.0,0.75,68.0,0.16,0.33,0.2,0
Crimson Echo,103363681.0,2435035.0,Reggae,2020.0,61.0,20.0,-0.96,17.0,0.22,0.14,0.24,0
Aurora Soundwave,542318912.0,1618449.0,EDM,2009.9999999999998,50.0,16.0,0.8,98.0,0.83,0.69,0.87,1
Urban Rhapsody,188316424.0,423007.0,Metal,2008.0,97.0,19.0,-0.93,64.0,0.67,0.63,0.41,0
Horizon Flow,705203902.0,4847754.0,Rock,2011.0,75.0,78.0,-0.08999999999999997,81.0,0.86,0.0,0.22,0
Bass Surge,211070280.00000003,74752.0,Rock,2024.0,74.0,25.0,-0.75,26.0,0.16,0.52,0.12,0
The Midnight Howl,770799621.0,4773243.0,Punk,1993.0,61.0,30.0,-0.4,97.0,0.31,0.02,0.78,0
Luna Nova,645471961.0,19603.0,Electronic,2019.0,16.0,27.0,0.31000000000000005,23.0,0.79,0.42,0.5,1
Bass Surge,15945448.0,722943.0,Blues,1995.0,34.0,61.0,-0.09999999999999998,77.0,0.57,0.62,0.15,1
Sofia Carter,355171334.0,334133.0,Indie,2013.0,56.00000000000001,2.0,-0.82,98.0,0.67,0.16,0.18,1
Jay Zenith,432863228.0,4801271.0,Folk,1997.0,51.00000000000001,48.0,0.1499999999999999,82.0,0.28,0.97,0.14,1
Urban Rhapsody,585353072.0,2818945.0,Electronic,2011.9999999999998,59.0,27.0,0.6000000000000001,58.99999999999999,0.19,0.38,0.15,1
The Midnight Howl,171243488.0,2872895.9999999995,Indie,2013.0,14.000000000000002,50.0,0.77,13.0,0.28,0.14,0.58,1
Retro Resonance,756702790.0,592052.0,Reggae,2011.0,79.0,9.999999999999998,-0.06000000000000005,50.0,0.63,0.87,0.88,0
ElectroPulse,514164227.99999994,2609841.0,Synthwave,1993.0,41.0,24.0,-0.45999999999999996,11.0,0.21,0.13,0.47000000000000003,0
Crimson Echo,59060098.0,3873343.9999999995,EDM,2007.0,8.0,54.0,0.56,25.0,0.29,0.29,0.48,1
Bass Surge,637729604.0,764373.0,Punk,2018.0,89.0,81.0,0.32000000000000006,42.0,0.54,0.5,0.31,0
DJ Thunder,600743406.0,1300591.0,Metal,2005.0,97.0,32.0,-0.69,56.00000000000001,0.11,0.77,0.67,0
Luna Nova,296157555.0,4053920.0,House,1999.0,100.0,90.0,-0.12,56.00000000000001,0.23,0.54,0.66,1
Sofia Carter,609751133.0,2264705.0,Techno,2017.0,19.0,94.0,0.31000000000000005,57.99999999999999,0.31,0.22,0.84,0
Retro Resonance,69465853.0,786872.0,Latin,2001.0,72.0,12.0,0.6400000000000001,47.0,0.78,0.23,0.9100000000000001,0
Neon Vortex,774249287.0,3726244.0,Pop,1997.0,28.999999999999996,24.0,-0.61,93.0,0.95,0.05,0.9400000000000001,0
Crimson Echo,351354201.0,1002457.0000000001,R&B,1994.0,31.0,57.0,0.8999999999999999,66.0,0.68,0.75,0.8,0
Jay Zenith,98737521.0,3527304.0,House,2011.0,27.0,39.0,-0.17999999999999994,11.0,0.61,0.39,0.49000000000000005,1
Sofia Carter,620658501.0,1084228.0,R&B,2011.9999999999998,70.0,20.0,-0.32000000000000006,61.0,0.65,0.49,0.54,0
EchoSync,210886657.0,3593517.9999999995,Jazz,1996.0,85.0,3.0,0.3599999999999999,83.0,0.9100000000000001,0.11,0.1,1
Shadow Beats,731417461.0,1674956.0,R&B,2019.0,95.0,44.0,-0.5,82.0,0.23,0.63,0.23,0
Neon Vortex,221806463.0,141704.0,Latin,2021.0,19.0,9.0,-0.99,90.0,0.31,0.47,0.1,0
Celestial Harmony,713842261.0,2153615.0,Lo-Fi,2011.9999999999998,28.000000000000004,66.0,-0.9,39.0,0.36,0.43,0.1,0
The Midnight Howl,355369287.0,2105881.0,Rock,2015.0,70.0,20.0,0.7,85.0,0.65,0.02,0.7,0
Horizon Flow,701034898.0,2974461.0,Hip-Hop,2005.0,91.0,58.99999999999999,-0.12,52.0,0.28,0.13,0.31,1
Liam Harper,284762366.0,3602415.0,Metal,2004.0,10.0,13.0,0.6600000000000001,83.0,0.84,0.52,0.5,0
Sofia Carter,509904148.00000006,4015432.0,House,2019.0,95.0,19.0,-0.24,7.000000000000001,0.83,0.61,0.82,1
Firefly Symphony,137014984.0,2766848.0,Trap,2001.0,36.0,15.0,0.99,1.0,0.74,0.94,0.23,0
Luna Nova,603872958.0,2307867.0,Reggae,1995.0,69.0,84.0,0.95,62.0,0.95,0.33,0.6,0
Liam Harper,425393733.0,1540250.0,Blues,2005.0,57.99999999999999,4.0,-0.58,11.0,0.85,0.47,0.13,1
Sofia Carter,723908763.0,3922567.0,Metal,1992.0,82.0,101.0,0.7,21.0,0.65,0.66,0.14,0
Ava & The Ocean,632556155.0,3814811.0,Latin,1999.0,73.0,2.0,-0.17999999999999994,76.0,0.14,0.37,0.7,0
Aurora Soundwave,121694067.0,4335064.0,Jazz,2006.0,8.0,2.0,-0.96,22.0,0.23,0.86,0.9400000000000001,1
Jay Zenith,685471608.0,4304192.0,Drum & Bass,2025.0,39.0,45.0,-0.050000000000000044,48.0,0.17,0.11,0.27,1
Retro Resonance,597762610.0,4697556.0,Country,2014.0000000000002,26.0,19.0,0.6000000000000001,40.0,0.55,0.11,0.56,1
Ava & The Ocean,206519251.0,4672859.0,Lo-Fi,2009.0,61.0,50.0,0.1499999999999999,91.0,0.41,0.73,0.32,0
Neon Vortex,406901108.0,1126391.0,Blues,1997.0,5.0,20.0,0.3599999999999999,22.0,0.3,0.69,0.59,1
Luna Nova,84067161.0,4956765.0,Hip-Hop,2020.0,37.0,53.00000000000001,0.7,90.0,0.46,0.38,0.95,1
DJ Thunder,33808987.0,4641305.0,Blues,2017.0,94.0,87.0,0.9199999999999999,72.0,0.36,0.65,0.95,1
Sofia Carter,35743261.0,253848.0,Punk,2009.0,19.0,32.0,0.8,85.0,0.13,0.79,0.93,0
Crimson Echo,81843143.0,4470790.0,Trap,2009.9999999999998,23.0,39.0,-0.55,94.0,0.88,0.64,0.89,0
Aurora Soundwave,32932004.0,3610692.0,Folk,2013.0,23.0,17.0,-0.45999999999999996,6.0,0.68,0.16,0.53,1
EchoSync,730213446.0,1092835.0,Latin,2011.0,22.0,79.0,0.07000000000000006,95.0,0.86,0.56,0.62,0
Retro Resonance,583472346.0,2922881.0,Latin,1991.0,50.0,46.0,0.8700000000000001,24.0,0.9699999999999999,0.4,0.34,0
Bass Surge,441797606.0,4833667.0,Country,2014.0000000000002,35.0,21.0,-0.88,55.0,0.59,0.79,0.28,1
Urban Rhapsody,141218598.0,2428407.0,Rock,2021.0,59.0,38.0,-0.18999999999999995,82.0,0.35,0.98,0.53,0
ElectroPulse,579316469.0,1900436.9999999998,Rock,2009.9999999999998,32.0,23.0,-0.54,62.0,0.11,0.03,0.58,0
Liam Harper,32325021.000000004,988456.0,House,2007.0,75.0,14.000000000000002,0.9199999999999999,15.0,0.18,0.75,0.17,1
The Midnight Howl,60803951.0,4055187.0,K-Pop,2004.0,78.0,70.0,0.26,17.0,0.24,0.54,0.9800000000000001,1
Neon Vortex,540229168.0,1357253.0,Rock,2011.0,94.0,25.0,-0.26,51.0,0.9100000000000001,0.81,0.58,0
Ava & The Ocean,764933824.0,2729322.0,Metal,2025.0,91.0,93.0,-0.4099999999999999,60.0,0.16,0.23,0.41,0
Samantha Lee,122903161.0,2458533.0,Metal,1991.0,73.0,4.0,-0.27,10.0,0.13,0.64,0.88,0
Urban Rhapsody,736004047.0,2580424.0,Latin,2016.0,61.0,99.0,0.41999999999999993,96.0,0.55,0.34,0.78,0
The Midnight Howl,272554560.0,2086697.0,Blues,2013.0,12.0,41.0,-0.20999999999999996,40.0,0.7,0.95,0.33,1
Retro Resonance,700419876.0,1903352.0,Reggae,2000.0,39.0,1.0,0.48,36.0,0.2,0.17,0.8999999999999999,0
Sofia Carter,394729478.0,1701897.0,House,2016.0,73.0,78.0,-0.47,96.0,0.23,0.69,0.77,1
DJ Thunder,692768756.0,2287203.0,Blues,2002.0,52.0,54.0,-0.12,0.0,0.62,0.72,0.73,1
The Midnight Howl,59178886.00000001,2639935.0,K-Pop,2007.0,7.000000000000001,94.0,-0.48,49.0,0.24,0.36,0.33,1
Crimson Echo,234012475.0,32502.0,Metal,2004.0,70.0,91.0,-0.22999999999999998,94.0,0.56,0.98,0.41,0
EchoSync,45797727.0,2325916.0,Indie,2001.0,48.0,79.0,-0.86,8.0,0.48,0.98,0.51,1
DJ Thunder,528591173.0,1749378.0,Latin,2021.0,43.0,37.0,0.030000000000000027,60.0,0.42,0.35,0.34,0
Shadow Beats,763729577.0,4949606.0,Metal,2022.0,23.0,55.0,0.06000000000000005,75.0,0.4,0.32,0.66,0
DJ Thunder,208208744.00000003,2517465.0,Pop,2004.0,15.0,79.0,0.06000000000000005,73.0,0.6,0.77,0.25,0
Aurora Soundwave,765613972.0,4068741.0,Jazz,1997.0,87.0,58.99999999999999,-0.92,2.0,0.73,0.44,0.35,1
Shadow Beats,753506054.0,914125.0,Synthwave,2008.0,49.0,97.0,-0.53,28.000000000000004,0.66,0.23,0.15,0
DJ Thunder,96407300.0,1849032.0,K-Pop,2024.0,94.0,89.0,0.6000000000000001,39.0,0.13,0.17,0.26,1
DJ Thunder,493202628.0,4299165.0,R&B,2022.0,4.0,23.0,-0.55,32.0,0.77,0.26,0.9800000000000001,0
Retro Resonance,780010119.0,1726013.0,Latin,2003.0,43.0,25.0,-0.15000000000000002,9.0,0.58,0.02,0.59,0
The Midnight Howl,767415944.0,3909177.0,Latin,2011.9999999999998,54.0,68.0,0.8300000000000001,87.0,0.46,0.81,0.61,0
EchoSync,222229054.0,1504195.0,Punk,2021.0,42.0,79.0,-0.56,95.0,0.85,0.46,0.3,0
ElectroPulse,470546872.99999994,3119822.0,Techno,2015.0,25.0,40.0,-0.43999999999999995,76.0,0.23,0.08,0.79,0
DJ Thunder,233467929.0,3121280.0,Electronic,2006.0,82.0,11.0,0.14000000000000012,53.0,0.49000000000000005,0.41,0.92,1
The Midnight Howl,249491259.00000003,107210.00000000001,Blues,1995.0,51.00000000000001,70.0,0.94,22.0,0.75,0.52,0.23,1
Ava & The Ocean,438392307.0,1422742.0,House,2019.0,35.0,72.0,0.98,38.0,0.33,0.59,0.57,1
Jay Zenith,593450452.0,4206746.0,Blues,2005.0,38.0,24.0,0.9199999999999999,100.0,0.47000000000000003,0.74,0.74,1
Luna Nova,544870991.0,263776.0,R&B,2014.0000000000002,69.0,65.0,0.43999999999999995,90.0,0.96,0.84,0.81,0
Urban Rhapsody,782922178.0,2663875.0,Drum & Bass,2011.9999999999998,92.0,50.0,-0.98,99.0,0.6,0.26,0.69,1
Crimson Echo,486777092.00000006,3734623.9999999995,Indie,2018.0,5.0,92.0,0.020000000000000018,12.0,0.66,0.59,0.59,1
The Midnight Howl,755198612.0,2085482.0,Latin,2017.0,82.0,48.0,0.8999999999999999,14.000000000000002,0.85,0.57,0.26,0
Ava & The Ocean,52297841.0,2952999.0,Rock,1995.0,11.0,5.0,-0.7,42.0,0.96,0.39,0.71,0
The Midnight Howl,112982877.0,4852260.0,Electronic,1995.0,13.0,30.0,-0.42999999999999994,28.999999999999996,0.71,0.5,0.82,1
Luna Nova,466110005.0,1892059.0,Blues,2021.0,18.0,55.0,-0.45999999999999996,33.0,0.23,0.83,0.75,1
Shadow Beats,15861062.000000002,4816621.0,Techno,2018.0,9.0,57.0,0.8900000000000001,24.0,0.78,0.15,0.48,0
ElectroPulse,174306993.0,2541471.0,Rock,2001.0,91.0,37.0,-0.39,75.0,0.96,0.0,0.77,0
Bass Surge,507305993.0,873452.9999999999,Reggae,1994.0,34.0,71.0,0.94,93.0,0.55,0.29,0.26,0
Urban Rhapsody,567985808.0,510677.0,Punk,2013.0,26.0,42.0,0.3799999999999999,73.0,0.56,0.49,0.99,0
Jay Zenith,686075597.0,309221.0,Country,2022.0,92.0,15.0,0.31000000000000005,8.0,0.34,0.37,0.46,1
Luna Nova,180026459.0,1777234.0,Lo-Fi,1996.0,3.0,95.0,0.6499999999999999,82.0,0.99,0.8,0.13,0
Urban Rhapsody,63722551.0,1711359.0,Latin,2018.0,6.0,95.0,0.030000000000000027,87.0,0.88,0.82,0.8999999999999999,0
Horizon Flow,471065564.0,4856678.0,Hip-Hop,2023.0,24.0,82.0,0.14000000000000012,15.0,0.42,0.26,0.9800000000000001,1
Ava & The Ocean,277024849.0,3935460.0,EDM,1996.0,85.0,99.0,0.09000000000000008,38.0,1.0,0.71,0.56,1
ElectroPulse,375053358.0,4571195.0,K-Pop,1993.0,74.0,64.0,-0.010000000000000009,57.00000000000001,0.84,0.31,0.36,1
Samantha Lee,589924905.0,3912191.0,Synthwave,2001.0,59.0,75.0,0.8599999999999999,68.0,0.93,0.27,0.89,0
DJ Thunder,685590808.0,1846412.0,Electronic,2016.0,63.00000000000001,32.0,-0.3400000000000001,60.0,0.88,0.74,0.8999999999999999,1
Aurora Soundwave,192957919.0,3370426.0,Electronic,1997.0,45.0,58.99999999999999,0.81,93.0,0.72,0.46,0.76,1
EchoSync,727345122.0,32838.0,R&B,2025.0,12.0,7.000000000000001,-0.91,0.0,0.84,0.23,0.2,0
Luna Nova,291523275.0,2652271.0,Lo-Fi,1995.0,55.0,58.0,-0.73,79.0,0.49000000000000005,0.81,0.47000000000000003,0
Aurora Soundwave,339068237.0,2367895.0,Techno,2023.0,81.0,7.000000000000001,-0.26,18.0,0.9100000000000001,0.57,0.61,0
EchoSync,297292821.0,1031029.0,Latin,2003.0,91.0,26.0,-0.91,8.0,0.32,0.81,0.23,0
Horizon Flow,192351112.0,4994793.0,Indie,2022.0,63.00000000000001,66.0,0.7,6.0,0.16,0.55,0.49000000000000005,1
The Midnight Howl,589226262.0,4792563.0,Country,2024.0,67.0,49.0,0.6699999999999999,89.0,0.95,0.74,0.57,1
Liam Harper,231209713.0,4371424.0,Reggae,2008.0,59.0,68.0,-0.4,79.0,0.21,0.97,0.96,0
Sofia Carter,629576580.0,1713465.0,Trap,2011.0,71.0,73.0,-0.94,52.0,0.55,0.69,0.58,0
Shadow Beats,476011631.0,3110667.0,Techno,2022.0,57.99999999999999,42.0,0.8900000000000001,80.0,0.12,0.51,0.39,0
Firefly Symphony,47690486.0,1602329.0,Folk,2002.0,34.0,102.0,-0.92,18.0,0.85,0.41,0.89,1
EchoSync,191777788.0,894280.9999999999,K-Pop,1994.0,25.0,87.0,-0.12,63.0,0.93,0.51,0.4,1
Retro Resonance,624941750.0,4042189.0,Metal,1999.0,15.0,83.0,-0.5,86.0,0.87,0.07,0.13,0
Sofia Carter,91617437.0,3868707.9999999995,EDM,2020.0,1.0,69.0,0.5699999999999998,94.0,0.19,0.79,0.34,1
The Midnight Howl,130362019.00000001,1063673.0,Folk,2006.0,80.0,1.0,-0.54,14.000000000000002,0.28,0.68,0.54,1
Neon Vortex,270037736.0,4973618.0,Indie,2015.0,79.0,24.0,0.3400000000000001,64.0,0.43,0.86,0.17,1
Aurora Soundwave,234642741.99999997,79500.0,Reggae,2015.0,50.0,56.00000000000001,-0.27,49.0,0.86,0.2,0.43,0
Horizon Flow,75266819.0,3570132.9999999995,House,2001.0,48.0,83.0,-0.38,34.0,0.26,0.99,0.56,1
Horizon Flow,236572248.0,3807254.0,Punk,2021.0,71.0,42.0,-0.73,95.0,0.47000000000000003,0.18,0.53,0
Crimson Echo,517029830.99999994,1874800.0,Metal,2009.0,100.0,71.0,0.32000000000000006,84.0,0.62,0.56,0.26,0
Crimson Echo,460062288.0,1796741.0,Trap,2017.0,15.0,39.0,-0.79,55.0,0.24,0.69,0.7,0
Celestial Harmony,631704024.0,2419020.0,Blues,2011.9999999999998,41.0,102.0,0.1200000000000001,90.0,0.72,0.92,0.51,1
Liam Harper,755988186.0,107800.00000000001,Drum & Bass,2007.0,64.0,21.0,-0.33000000000000007,18.0,0.92,0.12,0.95,1
Firefly Symphony,357484469.0,4704759.0,Techno,2013.0,54.0,27.0,0.29000000000000004,34.0,0.84,0.63,0.21,0
DJ Thunder,217830532.0,3555735.0,Country,1990.0,98.0,39.0,-0.040000000000000036,88.0,0.34,0.0,0.46,1
Bass Surge,524795168.00000006,362689.0,Folk,2024.0,76.0,1.0,-0.94,55.0,0.96,0.61,0.35,1
Ava & The Ocean,749743968.0,3923421.0,House,2004.0,19.0,61.99999999999999,-0.13,86.0,0.17,0.57,0.71,1
Aurora Soundwave,147644349.0,2941796.0,Trap,2017.0,63.00000000000001,97.0,-0.45999999999999996,61.0,0.78,0.39,0.23,0
Bass Surge,343787045.0,3494204.0,Punk,1993.0,20.0,71.0,-0.09999999999999998,38.0,0.46,0.04,0.47000000000000003,0
Crimson Echo,308949705.0,4615804.0,Latin,2007.0,78.0,98.0,-0.12,25.0,0.67,0.43,0.29,0
Celestial Harmony,389195831.0,967566.0,Metal,1991.0,41.0,74.0,-0.82,94.0,0.9100000000000001,0.7,0.79,0
Retro Resonance,25246023.000000004,2458340.0,Jazz,1994.0,72.0,2.0,0.79,99.0,0.35,0.28,0.12,1
Ava & The Ocean,521247925.0,1673293.0,Techno,2013.0,87.0,74.0,0.0,28.999999999999996,0.53,0.13,0.49000000000000005,0
Jay Zenith,512857719.0,3054924.0,Pop,1996.0,33.0,47.0,-0.67,30.0,0.79,0.66,0.32,0
Ava & The Ocean,781616520.0,673619.0,K-Pop,2017.0,40.0,88.0,-0.31000000000000005,12.0,0.18,0.44,0.35,1
Neon Vortex,569556650.0,2188431.0,Jazz,2014.0000000000002,63.00000000000001,103.0,0.020000000000000018,65.0,0.49000000000000005,0.98,0.72,1
Bass Surge,566643198.0,4942272.0,Electronic,2025.0,6.0,86.0,-0.82,58.99999999999999,0.41,0.8,0.82,1
Ava & The Ocean,277454305.0,4909329.0,Synthwave,2016.0,32.0,46.0,0.25,96.0,0.71,0.62,0.15,0
Horizon Flow,417854025.0,1885117.0,Indie,2004.0,42.0,24.0,-0.63,96.0,0.78,0.28,0.75,1
Sofia Carter,785750598.0,2615494.0,Blues,2009.9999999999998,24.0,101.0,0.81,74.0,0.8,0.89,0.54,1
Bass Surge,294998120.0,1743605.0,Metal,2007.0,33.0,53.00000000000001,-0.92,1.0,0.78,0.87,0.79,0
ElectroPulse,671830230.0,3658711.0,Trap,2024.0,42.0,45.0,0.8599999999999999,51.0,0.89,0.16,0.24,0
Horizon Flow,572936866.0,886336.0,Jazz,1990.0,55.0,96.0,0.69,25.0,0.3,0.87,0.72,1
Crimson Echo,47951262.0,4753068.0,Rock,2018.0,65.0,100.0,-0.44999999999999996,5.0,0.49000000000000005,0.44,0.6,0
Horizon Flow,187998823.0,4354306.0,Punk,2008.0,5.0,30.0,0.18999999999999995,5.0,0.23,0.35,0.8999999999999999,0
The Midnight Howl,173236302.0,954791.0,Synthwave,2001.0,71.0,73.0,0.8399999999999999,76.0,0.23,0.14,0.36,0
Neon Vortex,308196057.0,4306978.0,Rock,2009.0,10.0,43.0,-0.3400000000000001,26.0,0.96,0.61,0.43,0
Jay Zenith,238820556.00000003,3143685.0,Techno,2003.0,35.0,52.0,-0.47,4.0,0.83,0.31,0.42,0
Sofia Carter,612251609.0,3974247.0,Metal,2004.0,38.0,38.0,0.25,95.0,0.47000000000000003,0.9,0.12,0
DJ Thunder,314976833.0,3332770.0,Indie,2024.0,5.0,47.0,0.41999999999999993,86.0,0.49000000000000005,0.79,0.43,1
Shadow Beats,153094147.0,2318882.0,Pop,2015.0,61.0,99.0,0.020000000000000018,48.0,0.4,0.12,0.12,0
Luna Nova,664396727.0,3229303.0,Reggae,2007.0,96.0,58.0,0.96,47.0,0.58,0.64,0.15,0
ElectroPulse,224228225.0,4708203.0,Metal,2013.0,57.0,7.000000000000001,0.99,96.0,0.85,0.75,0.56,0
Liam Harper,557564806.0,4797650.0,Indie,2009.0,8.0,30.0,0.22999999999999998,85.0,0.76,0.62,0.8,1
Retro Resonance,338641644.0,3901525.0,Metal,1991.0,11.0,14.000000000000002,-0.74,16.0,0.8999999999999999,0.82,0.61,0
Bass Surge,661620416.0,4100643.0,Folk,1993.0,69.0,20.0,-0.72,68.0,0.64,0.62,0.76,1
Liam Harper,664422600.0,3422266.0000000005,Punk,1997.0,57.0,52.0,-0.92,31.0,0.24,0.78,0.65,0
Crimson Echo,509528465.0,1528893.0,Synthwave,1992.0,15.0,55.0,-0.73,45.0,0.7,0.18,0.7,0
Crimson Echo,368629555.0,1759195.0,Indie,2011.0,25.0,80.0,0.6600000000000001,72.0,0.9400000000000001,0.72,0.36,1
Aurora Soundwave,457078921.00000006,4008266.0,Indie,2005.0,84.0,19.0,0.1299999999999999,99.0,0.54,0.15,0.84,1
Horizon Flow,56826961.99999999,2936536.0,Indie,2020.0,77.0,38.0,-0.45999999999999996,39.0,0.78,0.25,0.81,1
Celestial Harmony,8993450.0,920020.0,Reggae,1997.0,57.99999999999999,81.0,-0.78,24.0,0.7,0.7,0.89,0
Retro Resonance,641870800.0,2386777.0,House,2013.0,10.0,49.0,0.8700000000000001,85.0,0.16,0.39,0.9400000000000001,1
Ava & The Ocean,134253349.0,4654704.0,Indie,2002.0,30.0,30.0,0.42999999999999994,69.0,0.71,0.82,0.53,1
EchoSync,182427430.0,148589.0,Jazz,2009.9999999999998,61.0,102.0,-0.39,93.0,0.61,0.71,0.54,1
Liam Harper,252460385.0,4094639.0000000005,House,2009.0,42.0,17.0,0.18999999999999995,28.000000000000004,0.13,0.34,0.88,1
Celestial Harmony,735094110.0,2011036.0,EDM,2024.0,34.0,78.0,0.96,15.0,0.26,0.06,0.79,1
EchoSync,718959165.0,1816407.0,R&B,2023.0,37.0,76.0,0.69,91.0,0.9800000000000001,0.41,0.61,0
Shadow Beats,91858271.0,4854410.0,Reggae,2004.0,51.00000000000001,27.0,-0.020000000000000018,95.0,0.75,0.86,0.56,0
Neon Vortex,271187570.0,4366297.0,Synthwave,2008.0,7.000000000000001,88.0,-0.06000000000000005,27.0,0.36,0.25,0.87,0
Samantha Lee,606802387.0,1638870.0,K-Pop,1996.0,85.0,34.0,-0.18999999999999995,1.0,0.61,0.36,0.92,1
Crimson Echo,609814113.0,4927778.0,Rock,1999.0,77.0,2.0,-0.82,46.0,0.2,0.28,0.26,0
Jay Zenith,733661529.0,3885058.0,K-Pop,2006.0,56.00000000000001,9.999999999999998,-0.030000000000000027,79.0,0.89,0.2,0.23,1
Samantha Lee,343447005.0,2058529.0,Reggae,1992.0,63.00000000000001,88.0,-0.37,34.0,0.89,0.61,0.81,0
Sofia Carter,33671995.0,328719.0,Jazz,2005.0,100.0,72.0,-0.9,35.0,0.95,0.43,0.84,1
Retro Resonance,406256698.0,1415944.0,Lo-Fi,1994.0,76.0,68.0,0.77,28.999999999999996,0.12,0.83,0.44,0
Samantha Lee,331129097.0,1225289.0,Metal,2005.0,28.000000000000004,82.0,0.6299999999999999,56.00000000000001,0.64,0.81,0.32,0
Bass Surge,109431937.00000001,593204.0,K-Pop,1994.0,69.0,6.0,0.25,97.0,0.78,0.7,0.86,1
EchoSync,425772655.99999994,1219597.0,Latin,2002.0,86.0,61.99999999999999,-0.4,85.0,0.53,0.75,0.8,0
Sofia Carter,299088845.0,2000243.9999999998,House,2009.0,87.0,53.00000000000001,0.81,52.0,0.5,0.83,0.29,1
Luna Nova,4103166.0,4667462.0,Indie,2024.0,98.99999999999999,49.0,0.1299999999999999,77.0,0.44999999999999996,0.8,0.74,1
